type,breed,color,name,zip,exp_year,reg_date,date,reg_year
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,MOLLY,15227,2020,2019-12-20 09:15:42,2019-12-20,2019
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,SOPHIE,15003,2020,2019-12-20 09:15:42,2019-12-20,2019
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,HENRY,15239,2020,2019-12-20 09:15:42,2019-12-20,2019
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,HENRY,15214,2020,2019-12-20 09:15:42,2019-12-20,2019
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,GUNNY,15237,2020,2019-12-20 09:15:42,2019-12-20,2019
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,RUBY,15143,2020,2019-12-20 09:15:42,2019-12-20,2019
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,ZEUS,15239,2020,2019-12-20 09:15:42,2019-12-20,2019
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,OTIS,15025,2020,2019-12-20 09:15:42,2019-12-20,2019
Dog Individual Neutered Male,ENG SPRINGER SPANIE,TRI-COLOR,DUDLEY,15216,2020,2020-05-04 12:36:21,2020-05-04,2020
Dog Individual Female,ENG SPRINGER SPANIE,BLACK WITH WHITE,HARPER,15017,2020,2020-05-28 11:57:07,2020-05-28,2020
Dog Individual Female,ENG SPRINGER SPANIE,BLACK WITH WHITE,HOLLY,15017,2020,2020-05-28 11:57:07,2020-05-28,2020
Dog Individual Male,ENG SPRINGER SPANIE,SPOTTED,WINCHESTER,15132,2020,2020-05-04 12:37:12,2020-05-04,2020
Dog Individual Male,ENG SPRINGER SPANIE,SPOTTED,REMINGTON,15132,2020,2020-05-04 12:37:12,2020-05-04,2020
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,GIGI,15106,2020,2020-06-03 14:08:19,2020-06-03,2020
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,RUFF GERONIMOS,15102,2020,2019-12-20 09:15:42,2019-12-20,2019
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,ANNIE,15237,2020,2019-12-20 09:15:54,2019-12-20,2019
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,ZIPIT,15017,2020,2020-01-06 08:45:55,2020-01-06,2020
Dog Senior Citizen or Disability Female,ENG SPRINGER SPANIE,WHITE/BROWN,SHADO,15065,2020,2020-01-06 09:15:32,2020-01-06,2020
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,WILLOW,15209,2020,2020-01-06 14:17:06,2020-01-06,2020
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,BEAR,15071,2020,2020-01-06 15:33:32,2020-01-06,2020
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,BANDIT,15056,2020,2020-01-06 14:17:18,2020-01-06,2020
Dog Individual Spayed Female,ENG SPRINGER SPANIE,BLACK/BROWN,DINKY,15056,2020,2020-01-06 15:03:55,2020-01-06,2020
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,HOLLY,15237,2020,2020-01-06 15:25:15,2020-01-06,2020
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,BRADY,15090,2020,2020-01-07 08:44:39,2020-01-07,2020
Dog Senior Citizen or Disability Male,ENG SPRINGER SPANIE,WHITE/LIVER,WINSTON WALLACE,15129,2020,2020-01-24 14:43:43,2020-01-24,2020
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,SPOTTED,REMY,15101,2020,2020-01-24 14:43:58,2020-01-24,2020
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,DIXIE,15101,2020,2020-01-24 14:44:08,2020-01-24,2020
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BLACK,LULU,15235,2020,2020-04-09 11:55:04,2020-04-09,2020
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,ALGERNON,15205,2020,2020-04-09 11:55:04,2020-04-09,2020
Dog Individual Male,ENG SPRINGER SPANIE,BLACK WITH WHITE,ZEKE,15037,2020,2020-04-15 13:41:01,2020-04-15,2020
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE,DAISY,15227,2020,2020-04-16 11:11:22,2020-04-16,2020
Dog Individual Neutered Male,ENG SPRINGER SPANIE,BLACK WITH WHITE,CROSBY,15025,2020,2020-04-21 10:53:04,2020-04-21,2020
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE,BENSON,15132,2020,2020-01-27 13:05:06,2020-01-27,2020
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,LEO,15243,2020,2020-01-27 15:24:03,2020-01-27,2020
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,GOOSE,15143,2020,2020-01-27 15:33:32,2020-01-27,2020
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,MOCHA,15139,2020,2020-01-27 13:04:14,2020-01-27,2020
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,LUCKY,15065,2020,2019-12-20 09:15:54,2019-12-20,2019
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,ASPEN ROSE,15237,2020,2019-12-20 09:15:54,2019-12-20,2019
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,HUNTER,15237,2020,2019-12-20 09:15:54,2019-12-20,2019
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,SYDNEY,15137,2020,2020-01-27 15:33:46,2020-01-27,2020
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,SHADOW,15137,2020,2020-01-27 15:33:46,2020-01-27,2020
Dog Individual Female,ENG SPRINGER SPANIE,SPOTTED,BRYZZO,15102,2020,2020-05-07 10:44:40,2020-05-07,2020
Dog Individual Female,ENG SPRINGER SPANIE,SPOTTED,MACY,15101,2020,2020-05-06 13:53:01,2020-05-06,2020
Dog Individual Neutered Male,ENG SPRINGER SPANIE,BROWN,BARKLEY,15137,2020,2020-05-12 14:23:22,2020-05-12,2020
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BROWN,RILEY,15235,2020,2020-05-14 11:12:59,2020-05-14,2020
Dog Individual Male,ENG SPRINGER SPANIE,BROWN/BLONDE,RORY,15205,2020,2020-06-05 14:35:50,2020-06-05,2020
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,RUBY,15116,2020,2020-06-05 14:35:51,2020-06-05,2020
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,NELL,15116,2020,2020-06-05 14:35:51,2020-06-05,2020
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MAX,15218,2020,2020-01-07 08:44:39,2020-01-07,2020
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,HAILLIE,15243,2020,2020-06-10 08:38:21,2020-06-10,2020
Dog Individual Spayed Female,ENG SPRINGER SPANIE,BLACK WITH WHITE,JOSIE,15102,2020,2020-06-10 12:26:02,2020-06-10,2020
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,MOLLY JESSIE,15065,2020,2019-12-20 09:50:57,2019-12-20,2019
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BROWN,ENZO,15108,2020,2020-05-14 13:33:54,2020-05-14,2020
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,RUBY,15136,2020,2020-05-20 08:41:57,2020-05-20,2020
Dog Individual Neutered Male,ENG SPRINGER SPANIE,BLACK WITH WHITE,ZEPHYR,15090,2020,2020-05-19 09:51:22,2020-05-19,2020
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,KIDA,15071,2020,2020-05-19 16:15:47,2020-05-19,2020
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,SNOOPY,15220,2020,2020-05-19 15:32:19,2020-05-19,2020
Dog Individual Spayed Female,ENG SPRINGER SPANIE,BLACK,NIBBLER,15237,2020,2020-05-19 16:16:00,2020-05-19,2020
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,DOUG,15017,2020,2020-05-20 15:08:58,2020-05-20,2020
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,GUS,15243,2020,2020-05-20 15:31:10,2020-05-20,2020
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,REGGIE,15220,2020,2020-06-22 15:51:41,2020-06-22,2020
Dog Individual Neutered Male,ENG SPRINGER SPANIE,BLACK/TAN,PETYA,15209,2020,2020-06-23 09:42:18,2020-06-23,2020
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/TAN,HALEY,15131,2020,2020-06-29 08:46:28,2020-06-29,2020
Dog Individual Male,ENG SPRINGER SPANIE,TRI-COLOR,GIZMO,15235,2020,2020-07-06 11:31:57,2020-07-06,2020
Dog Individual Male,ENG SPRINGER SPANIE,TRI-COLOR,GUINNESS,15235,2020,2020-07-06 11:31:57,2020-07-06,2020
Dog Individual Female,ENG SPRINGER SPANIE,BLACK WITH WHITE,PEPPER,15202,2020,2020-07-10 11:33:54,2020-07-10,2020
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,CHARLIE,15228,2020,2019-12-20 09:50:57,2019-12-20,2019
Dog Senior Citizen or Disability Male,ENG SPRINGER SPANIE,LIVER,BUDDY,15065,2020,2020-08-27 11:52:15,2020-08-27,2020
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MOKO,15101,2020,2019-12-20 09:50:57,2019-12-20,2019
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,MAGGY,15101,2020,2020-08-27 14:55:21,2020-08-27,2020
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BROWN,SIDNEY,15243,2020,2019-12-20 09:50:57,2019-12-20,2019
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,SNOOPY,15084,2020,2020-01-27 15:34:00,2020-01-27,2020
Dog Individual Male,ENG SPRINGER SPANIE,TRI-COLOR,OLIVER,15227,2020,2020-01-27 15:34:03,2020-01-27,2020
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,VIOLET,15234,2020,2020-01-28 15:18:45,2020-01-28,2020
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BROWN,LUCKY,15133,2020,2020-01-30 15:29:54,2020-01-30,2020
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,ROSIE,15017,2020,2020-01-30 15:45:35,2020-01-30,2020
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,MULTI,MINDY,15046,2020,2020-01-31 14:00:17,2020-01-31,2020
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,DAISY,15120,2020,2020-02-03 15:33:12,2020-02-03,2020
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MAX,15229,2020,2020-02-03 14:31:59,2020-02-03,2020
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,COSMO,15237,2020,2019-12-16 15:56:27,2019-12-16,2019
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,ZOE,15101,2020,2019-12-17 10:44:12,2019-12-17,2019
Dog Individual Female,ENG SPRINGER SPANIE,SPOTTED,SADIE,15005,2020,2019-12-17 10:44:12,2019-12-17,2019
Dog Individual Male,ENG SPRINGER SPANIE,SPOTTED,CHIP,15024,2020,2019-12-17 10:44:12,2019-12-17,2019
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,LUCY,15025,2020,2019-12-17 10:44:29,2019-12-17,2019
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MR. DIBBS,15106,2020,2019-12-18 08:59:17,2019-12-18,2019
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,BAILEY,15044,2020,2019-12-18 08:59:17,2019-12-18,2019
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,SPOTTED,JACKS,15071,2020,2019-12-20 15:25:44,2019-12-20,2019
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,NOEL,15237,2020,2019-12-20 16:13:26,2019-12-20,2019
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,CHASE,15143,2020,2019-12-23 11:59:50,2019-12-23,2019
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,TURBO,15143,2020,2019-12-23 09:45:43,2019-12-23,2019
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,HANNA,15223,2020,2019-12-23 09:45:43,2019-12-23,2019
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,PEPPER,15234,2020,2019-12-23 09:45:43,2019-12-23,2019
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,BROWN,BETTY,15101,2020,2019-12-23 09:45:55,2019-12-23,2019
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,PIPPA,15238,2020,2019-12-23 09:45:55,2019-12-23,2019
Dog Senior Citizen or Disability Female,ENG SPRINGER SPANIE,WHITE/BLACK,WHEEZER,15108,2020,2019-12-23 09:45:55,2019-12-23,2019
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,NIKKI,15101,2020,2019-12-24 08:07:17,2019-12-24,2019
Dog Individual Spayed Female,ENG SPRINGER SPANIE,OTHER,JOSIE,15003,2020,2019-12-24 08:07:17,2019-12-24,2019
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,SAMMY,15237,2020,2019-12-24 08:07:17,2019-12-24,2019
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,MAGGIE,15143,2020,2019-12-24 08:07:17,2019-12-24,2019
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,ABBY,15147,2020,2019-12-24 08:07:17,2019-12-24,2019
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/LIVER,WINNIE,15084,2020,2019-12-18 08:59:17,2019-12-18,2019
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,JOSIE,15084,2020,2019-12-18 08:59:17,2019-12-18,2019
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,DUKE,15045,2020,2019-12-18 08:59:17,2019-12-18,2019
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,DYLAN,15228,2020,2019-12-18 08:59:32,2019-12-18,2019
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,LEXIE,15046,2020,2019-12-18 10:55:14,2019-12-18,2019
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,EBBY,15234,2020,2019-12-18 10:55:14,2019-12-18,2019
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,GUS,15227,2020,2019-12-23 16:23:21,2019-12-23,2019
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,GUNNAR,15237,2020,2019-12-26 10:58:24,2019-12-26,2019
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,MOCHA,15120,2020,2019-12-26 10:58:24,2019-12-26,2019
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK/GREY,MAGGIE,15025,2020,2019-12-26 11:02:57,2019-12-26,2019
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,DAISY,15044,2020,2019-12-27 08:31:17,2019-12-27,2019
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,LIBERTY,15238,2020,2019-12-27 08:31:17,2019-12-27,2019
Dog Individual Male,ENG SPRINGER SPANIE,SPOTTED,BRADY,15235,2020,2019-12-27 08:31:17,2019-12-27,2019
Dog Senior Citizen or Disability Male,ENG SPRINGER SPANIE,WHITE/BROWN,DINO MAUTINO,15239,2020,2020-09-03 14:49:23,2020-09-03,2020
Dog Senior Citizen or Disability Male,ENG SPRINGER SPANIE,WHITE/BROWN,CHANCY,15015,2020,2020-09-09 15:09:54,2020-09-09,2020
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BROWN,JAXON,15227,2020,2020-09-15 11:24:44,2020-09-15,2020
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/LIVER,RUFFUS,15147,2020,2020-01-07 11:32:45,2020-01-07,2020
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,CLOVER,15215,2020,2020-01-22 08:51:14,2020-01-22,2020
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,GUS,15215,2020,2020-01-22 08:51:14,2020-01-22,2020
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/LIVER,GINGER,15237,2020,2020-03-12 09:57:09,2020-03-12,2020
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,MOLLY,16046,2020,2019-12-12 08:50:49,2019-12-12,2019
Dog Individual Female,ENG SPRINGER SPANIE,WHITE,OLIVE,15206,2020,2020-11-04 14:21:46,2020-11-04,2020
LicenseType,Breed,Color,DogName,OwnerZip,ExpYear,ValidDate,reg_date,reg_year
Dog Individual Neutered Male,ENG SPRINGER SPANIE,BLACK,CHARLIE,15223,2022,2021-12-01 11:56:38,2021-12-01,2021
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,COOKIE,15236,2022,2021-12-02 14:14:41,2021-12-02,2021
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,ROONEY,15241,2022,2021-12-14 08:37:51,2021-12-14,2021
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,ZOE,15101,2022,2021-12-02 10:19:43,2021-12-02,2021
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,CLOVER,15215,2022,2021-12-16 08:48:50,2021-12-16,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,GUS,15215,2022,2021-12-16 08:48:50,2021-12-16,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MAX,15218,2022,2021-12-02 14:14:49,2021-12-02,2021
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,BLACK,MAVERICK,15235,2022,2021-12-02 15:26:06,2021-12-02,2021
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,REESE,15136,2022,2021-12-02 14:34:43,2021-12-02,2021
Dog Individual Male,ENG SPRINGER SPANIE,SPOTTED,BANDIT,15202,2022,2021-12-02 15:26:23,2021-12-02,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,MAX,15044,2022,2021-12-02 15:52:38,2021-12-02,2021
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,DAISY,15122,2022,2021-12-03 13:21:36,2021-12-03,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,SAMMY,15237,2022,2021-12-14 08:37:51,2021-12-14,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,BUDDY,15026,2022,2021-12-14 08:37:51,2021-12-14,2021
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,LAYLA,15237,2022,2021-12-14 08:37:51,2021-12-14,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,TURBO,15143,2022,2021-12-08 08:48:08,2021-12-08,2021
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BROWN,CUTCH,15234,2022,2021-12-14 08:37:51,2021-12-14,2021
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,MISCHIEF,15122,2022,2021-12-14 08:37:51,2021-12-14,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,DANIEL,15202,2022,2021-12-14 08:37:51,2021-12-14,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,SPENCER,15037,2022,2021-12-16 08:48:50,2021-12-16,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,WINSTON,15143,2022,2021-12-14 08:37:51,2021-12-14,2021
Dog Individual Spayed Female,ENG SPRINGER SPANIE,TRI-COLOR,MAYA,15143,2022,2021-12-14 08:37:51,2021-12-14,2021
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,SADIE,15235,2022,2021-12-10 10:44:24,2021-12-10,2021
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,HAZEL,15235,2022,2021-12-10 10:44:24,2021-12-10,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,GUNNY,15237,2022,2021-12-07 13:31:12,2021-12-07,2021
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,BAILEY,15209,2022,2021-12-07 14:25:32,2021-12-07,2021
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,MOCHA,15139,2022,2021-12-10 10:44:24,2021-12-10,2021
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,MOLLY,15205,2022,2021-12-14 08:37:51,2021-12-14,2021
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,SPOTTED,GRACIE,15136,2022,2021-12-14 08:38:22,2021-12-14,2021
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,TEAGAN,15137,2022,2021-12-14 08:38:22,2021-12-14,2021
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,LUCY,15025,2022,2021-12-14 08:38:22,2021-12-14,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,EDDY,15209,2022,2021-12-16 08:48:50,2021-12-16,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,SNOOPY,15220,2022,2021-12-16 08:48:50,2021-12-16,2021
Dog Senior Citizen or Disability Male,ENG SPRINGER SPANIE,WHITE/BROWN,TROOPER,15044,2022,2021-12-14 08:38:22,2021-12-14,2021
Dog Senior Citizen or Disability Male,ENG SPRINGER SPANIE,LIVER,BUDDY,15065,2022,2021-12-16 08:49:02,2021-12-16,2021
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,SOPHIE,15241,2022,2021-12-14 08:38:22,2021-12-14,2021
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,SYDNEY,15241,2022,2021-12-14 08:38:22,2021-12-14,2021
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,TWISTER,15202,2022,2021-12-14 08:38:22,2021-12-14,2021
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,HARPER,15101,2022,2021-12-10 10:44:24,2021-12-10,2021
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,POPPY,15215,2022,2021-12-16 08:49:02,2021-12-16,2021
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,PARKER,15209,2022,2021-12-14 08:38:22,2021-12-14,2021
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MURPHY,15024,2022,2021-12-14 08:38:22,2021-12-14,2021
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,LUCY,15237,2022,2021-12-07 15:44:00,2021-12-07,2021
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,OTHER,JOSIE,15003,2022,2021-12-08 09:45:13,2021-12-08,2021
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,TRI-COLOR,CHARLEY,15136,2022,2021-12-14 10:48:31,2021-12-14,2021
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,NOEL,15237,2022,2021-12-14 12:27:19,2021-12-14,2021
Dog Senior Citizen or Disability Female,ENG SPRINGER SPANIE,SPOTTED,NINA,15205,2022,2021-12-14 13:56:10,2021-12-14,2021
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,NOVA,15024,2022,2021-12-08 10:02:57,2021-12-08,2021
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/LIVER,OTIS,15090,2022,2021-12-16 08:57:47,2021-12-16,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,GUNNAR,15237,2022,2021-12-10 08:59:37,2021-12-10,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,SEBASTIAN,15228,2022,2021-12-10 08:59:37,2021-12-10,2021
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK/GREY,MAGGIE,15025,2022,2021-12-10 08:59:40,2021-12-10,2021
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,BROWN,MINNIE,15241,2022,2021-12-10 08:59:40,2021-12-10,2021
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,MOCHA,15120,2022,2021-12-10 08:59:37,2021-12-10,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,COOPER,15108,2022,2021-12-10 08:59:37,2021-12-10,2021
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,WINNIE,15237,2022,2021-12-10 08:59:37,2021-12-10,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MAX,15229,2022,2021-12-16 11:51:45,2021-12-16,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,LINUS,15071,2022,2021-12-16 11:51:45,2021-12-16,2021
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,ABAGAIL,15229,2022,2021-12-09 15:02:54,2021-12-09,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,SPORTS PEN BIELAK,15065,2022,2021-12-15 10:05:14,2021-12-15,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,DUDE,15143,2022,2021-12-16 11:00:06,2021-12-16,2021
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,SPOTTED,COOKIE,15236,2022,2021-12-16 11:00:07,2021-12-16,2021
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,SPOTTED,WILLA,15120,2022,2021-12-16 12:30:37,2021-12-16,2021
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,WINSTON WALLACE,15129,2022,2021-12-16 15:06:14,2021-12-16,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,BINX,15238,2022,2021-12-17 08:25:12,2021-12-17,2021
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MARLIN,15063,2022,2021-12-17 08:25:12,2021-12-17,2021
